"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88"
"SEA~tas_mid_anomaly",-0.0960076873065176,-0.0157251771366417,0.0170200504010243,-0.00648800238857006,-0.028785623398471,-0.0323487941247866,-0.018396763407294,0.0419634028045776,0.0057715148979931,-0.00851168372397775,-0.0137561353495929,0.0138657140848959,-0.000405151889200272,0.0317822295902227,0.0710925447523067,-0.012910404325037,0.0264768727645541,-0.00785804056416095,-0.0230804797222013,0.001601178404989,-0.000992268041849808,0.0220389880985844,0.010571691130993,0.0124630366022459,0.0135618306526571,-0.00266841851393603,0.0268433790026486,0.0626119992397059,0.00456507074319129,-0.0291381492072056,0.0269520840716672,-0.0036280195000561,-0.0218628934466509,0.0273477075375385,-0.00612080729785309,0.00859596779617436,-0.0112725150887065,-0.00660182209288554,-0.0118410528064746,-0.0091967913617802,0.023150679687732,0.0221621665511842,-0.0127698259711718,0.0040450425951172,0.0276384710308164,-0.00518233987697681,-0.0368204326469655,0.0390164064370531,0.00141166154532276,0.0127829912457326,0.00270715003999687,0.0565404186890974,0.0274062497484033,-0.0042178162956057,-0.041741916485112,0.0424736978580185,0.00649907626349744,-0.02701427654628,-0.0191615015326788,0.0379003285968604,0.0154956692602101,0.011010340952497,-0.0368329018287514,-0.00977964366645958,-0.0444600390318902,-0.00132522660846062,0.0451385797923203,-0.0144266988665492,-0.009632734300681,-0.0921736780420423,0.0272250698194315,0.0279958011238212,-0.0196668168416538,0.063154550245776,0.0431097270197869,-0.0106451577723911,0.0172173946404061,-0.0236532587275148,0.036269646623214,-0.033123852498569,-0.0856793003838683,-0.0319749770978381,-0.00713051359858897,0.0047687558806566,0.00156060481181138,0.00558677328966424,0.0847034945452242,0.00270938524519959
"ARP~pr_iasd",-0.0122894989189267,0.0488406727023527,-0.0406679854251925,0.0280512277301697,0.209782894725345,-0.0836754170993424,0.000921280655664023,-0.0498377714614036,-0.0589467687517065,-0.0134607066560025,-0.0291198241743417,-0.085488840546485,-0.0269584893689977,-0.0812016396354171,0.171819890690331,-0.145890813664635,0.0360526347943911,-0.020921709860286,0.0206722695009705,-0.0920229916952034,0.00335917259799153,-0.027710754862534,-0.0751416084592916,-0.0207626177892399,-0.0444522392102698,-0.120576054965559,-0.0127949861659681,0.0642555616916031,-0.00496259774564052,-0.0861703496924233,-0.00452101303167611,0.0276128129722656,-0.0728934846661511,0.0709803257283596,-0.0264486725552999,-0.0433026687604748,0.0419267543436664,0.0167563804974087,-0.0300702987646695,0.0660355243709367,-0.0211548393769351,-0.0424606518673711,0.0122129226184635,0.0623252657211909,0.0432202084860529,-0.0106740188933194,0.073082609521318,-0.00450009186234396,-0.0209626579436215,0.0506503798816082,-0.0329824984024966,-0.0183757300411974,-0.0344447492453993,0.073941202090973,0.0313778799234987,-0.0824454999631757,-0.0144287875869168,-0.117267488802215,0.0322578653646668,-0.00127087174256924,0.0408779695276268,0.0051233827993395,0.00886451783255447,-0.0799134898653941,-0.0174919897807869,0.0371351301013285,-0.115006480126943,-0.0154797397959857,-0.014139486593014,-0.00590799002003215,-0.0507689329390673,-0.0473136419102895,-0.0777369802525403,-0.0132158283526878,-0.00839029484465497,0.0994736754356674,-0.0377710713401944,0.118756379996655,0.0955643072901504,0.0108246335428794,-0.015879901225077,0.0968398292955627,-0.0978880560139515,0.0681180834645504,-0.0641427281953807,-0.0549292506354674,-0.0464294146474482,0.0750891773107352
"CAF~pr_iasd",-0.0505860868736286,0.0322354121907838,0.114298897335007,-0.0720319196924751,0.0234392770165245,0.00499158150304759,0.0445960420715987,-0.0595566414360975,0.0334168331316524,0.0465423964417552,-0.144561397607824,-0.101344734672719,0.054246328225629,0.0279057788567608,-0.129654297079609,0.00850019460920806,0.0633962523901426,-0.0386281435680254,-0.213416280621101,-0.0735094380133223,-0.0712246900528574,0.054479880363738,-0.0336508250675144,0.0505527552290677,0.016909232845201,-0.00631796378783913,0.0853246639749585,-0.0624573235260516,-0.00475457907080646,0.0299976526935793,0.0606374618238752,0.0100389415771879,-0.00876687501275265,-0.144756507097891,0.0830274914381847,0.0599633942921816,-0.037868960028373,0.0754842682672255,-0.0305918020840482,0.118761965227204,-0.0272493230856662,0.0245235178731155,-0.0311959269935408,-0.129718542235776,0.0394395828701066,0.0764010127293337,0.0601680515667474,0.0269781274729677,0.0177443607327903,0.121866360890538,-0.0587020884584569,0.0562319896984886,0.00863281810500629,-0.068192349155109,0.0553838274334875,0.118276769916531,-0.060411370571827,0.0707659720621498,-0.00181734385784917,-0.0224876785801287,-0.0525878098341358,-0.093060519627593,0.215299958512475,-0.0317045095125858,-0.00238395764367732,-0.0629597893865297,0.0338149679550197,-0.0485599145736897,0.0701192324930385,-0.080516412831576,0.0811768080053384,0.00803367962709968,-0.0225791328269912,0.00953694029667001,-0.138520034166352,0.0404578737889133,-0.0659849266278483,0.0900274654162012,-0.0506056428358713,-0.0829926585864067,-0.00489618016849412,0.0323596564102315,-0.028513808110133,-0.106386746331979,-0.0996327781918739,0.024141268947873,0.0680120102714551,-0.0896217893885006
"CAU~pr_iasd",-0.0246717298150686,0.011908659131566,0.0467262220566217,-0.0445347981733903,0.231935273128599,0.00356887120723279,0.0631728861047472,-0.094511514052001,-0.0383384723205768,0.0744481926882951,0.0793775005149137,-0.0552301512299001,0.0272809891480915,0.0214729166522211,0.0468906540166859,-0.0606626430990774,0.00362419478272491,-0.0076710943841628,-0.0594577708074334,0.0536151897343279,-0.0414074985672793,0.0504705458916024,0.0110483824315635,0.0044227546109594,0.0249840604131574,-0.0140121597663827,-0.0732523341909197,0.0194117796757066,-0.0213998330686049,-0.0176079283795333,-0.0199907748016185,0.0547677603374784,-0.0311242821292902,9.36075935635299e-05,0.0497995839214074,0.0221852348764539,-0.000523138028582547,-0.0317386334961174,-0.000662065340695064,0.0771388898802457,0.0841375844848598,0.061126715999851,0.00177360120837546,0.0227125095690581,0.0534194683732816,-0.0709803130150099,0.0379182294421367,-0.0110299335946744,0.0499986786873444,-0.0413625896800114,-0.00102225582654804,0.0538630803713819,0.0603713077359605,0.00876295635492217,-0.027481789827287,-0.0817859276904242,-0.10550575239784,-0.0310854011236739,-0.0362256055786592,0.0764649325280199,0.0135027283134352,0.0350321998826196,-0.105005960870854,0.0296323142458781,0.0623455981249289,-0.0370593664477225,-0.106638228468228,-0.06004703460468,-0.13013609763931,0.0866615015880812,-0.0681560808637633,0.0147691294277445,-0.0475797365436723,0.0356996809768418,-0.0108873127082519,0.0142335608781231,-0.0800816179961146,0.0433518834194142,0.0850789842654869,0.0224498799585006,0.100854667587925,-0.0525588720205165,0.0326470758112984,0.0864976697756361,0.073901891012805,0.0199267850140636,0.0274289031248918,-0.0356671470583107
"CNA~pr_iasd",-0.0377739535599753,0.0170269228893945,0.0317015304327253,-0.0517456484814021,0.0263053682712043,0.136221917955538,0.0390321797892894,0.0185485183069291,-0.189816336041787,-0.177877727650554,-0.133579212951428,0.0355113162157774,0.000481744530836969,0.0742969743999177,0.0973006036572042,-0.00880686470474317,0.0403941813502505,-0.0176950107199467,0.0364824119526773,0.00203961087413582,-0.0255598057423596,-0.0215544493783261,0.126392281956316,-0.105367626252446,0.0886326653118779,0.0521819335266562,-0.0545688076517799,0.0503740906438863,-0.0756043237235208,0.089298363276907,0.0856357463170989,0.023152888176128,-0.0685791682827882,-0.0698811787312711,0.203077885820001,-0.0409887626386552,-0.0895322762538692,-0.0687140555898119,-0.176943518915268,0.0140832026944612,-0.132935116450868,0.156974425366249,-0.0265837091758908,-0.105321373208652,-0.170983700177195,0.11369692489534,0.0696980662931013,0.106756573027547,0.0337936928051897,-0.070968588854733,-0.080715253905621,0.183375846316694,-0.0183291166018198,-0.00701223485074311,-0.0594085058857888,-0.0536659152663079,-0.0643078487725483,0.0291001075453176,-0.0679656349257049,0.0254118403751642,-0.0724556865392582,0.0299738901989103,-0.0660487785251809,-0.0362457960082898,-0.047958867968818,-0.11441656478511,0.11196611787146,-0.0641258039507408,0.0364062847231601,0.100159593411731,-0.17983077060246,-0.139444331143212,0.0487347646697452,-0.0110110749583002,-0.0108987467239754,0.0784132458184048,0.0635637774811107,-0.00708277051659285,-0.0250040211516469,-0.0456663008398881,0.0055250318948723,0.00977014215955706,-0.0666316699531568,0.0945748769333489,-0.0118192179308126,0.0608964714938791,-0.00748136717592438,-0.04785041621472
"EAS~pr_iasd",-0.0366817318937897,0.0496222525072858,0.139802417649212,-0.0345335740451845,0.135798335101831,0.0211100872338658,-0.0515353718898064,0.037655890946463,0.0207402951178342,0.0868529408331952,0.0290140829389192,0.0287522882717946,0.0301255877890656,0.0323448722843959,-0.0962029572168457,-0.0561893896619216,0.0197412447738703,0.0545208536112665,-0.0623589634411636,0.040700053081144,0.00799749309054168,0.00636796715136821,-0.0483001904034006,-0.00978704298143968,-0.00416802737162387,0.000288254234402056,0.0334228786595195,-0.0229562758159419,0.0329293606744069,-0.0561931593682205,-0.0588912870531581,-0.021153033820246,0.0950791205946346,-0.0174516750996846,-0.0626408639604929,0.0206567805348278,-0.00898577856926997,-0.0515909773013779,-0.0662795488056241,0.00827463855239779,0.00613107151694961,0.125297095248543,0.0246668644515806,0.0328208649415271,-0.0791548441267959,0.0204432071914517,-0.00168808401531876,0.0168211527340364,0.0203096438022545,0.0483745560249876,0.0324504168580141,-0.153519495174735,0.0531458684882446,-0.00735593797391722,-0.066118622790085,-0.028992416486291,-0.0113682562429521,-0.0945283289966858,0.0566756228455464,0.0517129816098598,0.127384474065132,-0.042010463025698,0.121656762284214,-0.0875838568784451,-0.0667250078663243,0.108395983066137,0.0507774378532228,-0.0559034661483384,-0.0424257417265612,0.0277447032040478,-0.0522190083532651,-0.0146891657993549,-0.0883179266489431,0.108529231319107,-0.000674668150043558,0.0192431732202307,-0.0673142451568222,0.061119147167486,-0.0337649745898967,0.00777495089542818,-0.115940816963804,-0.0109336587780739,-0.056223208250699,0.0361765737468139,0.040046901756369,0.0896959899151633,0.107441275805579,0.0138032945117889
"EAU~pr_iasd",-0.0348118225497638,0.0145838318826709,0.122512419320852,-0.0519252800777823,0.118901626340239,0.045467131225715,-0.03852963399932,-0.00547623861833655,-0.0292440619745313,0.16209755291702,0.0669933430911137,-0.168992803129527,0.00630020734341956,-0.0407954637545781,0.0904907358380066,0.0247320368926775,0.0341944074878669,0.109186924672321,-0.0536816663334775,0.095240400923224,-0.0373635116840076,0.0492717737529798,-0.0286086066473736,0.0164375200445849,0.052037377216003,0.0543168763159847,-0.0121093317396688,-0.0312728922100578,-0.0231773318777827,-0.0242707099150384,0.016752246524001,-0.0496427595376382,-0.0441100495674378,0.0164197623163529,0.0728283205718268,0.0380833753071199,-0.0033341812549636,-0.0061304087884203,0.0676035489663018,-0.103236849059225,0.0153684710502473,0.00237732035549435,0.045913389667047,0.0235610104303857,-0.00408464954496353,0.0253861021237751,0.00179153414335333,0.122282647466209,-0.0863223754199645,-0.0869715363565347,-0.00104433141704288,-0.0473174845636967,-0.195755380240814,0.0955095724183912,0.0713994814914873,-0.0133424176541195,0.0051388068009448,-0.0312810269628948,0.00443189826707732,-0.0224504560621492,-0.0905996104667044,0.0179388437163415,-0.0519801792174246,-0.0150136539005417,0.0286536525080548,-0.00546003208182964,-0.0813157479055383,-0.00718087869201976,-0.0035343632571862,0.0470538975891614,0.036357482291315,-0.0245849100586745,0.0825811265047123,-0.021543139388396,-0.0730939388157034,0.00422346097139594,0.0249428134033501,-0.0922628704990717,-0.182790772887602,0.0176731659965463,-0.0664875970163702,-0.0306590759218673,-0.0410152012022889,-0.0312395907556402,0.0578943708522773,0.00824361660373284,-0.00729639730356552,0.0583332016691046
"ECA~pr_iasd",-0.0231466468846019,0.0109907031891287,0.0707097444542416,-0.0359112820271243,0.072533786768562,0.0976971739459994,0.21989902710898,0.0159965807648498,0.0399351860197164,0.0584238233348309,-0.00112708298432085,-0.0723067159756234,0.102572629136996,0.116347480734167,-0.135097183561115,-0.0424317675346878,0.144009004810116,0.00654375281881453,0.0938584961626069,-0.0499904651229502,0.00856967155370482,-0.0138606963809917,0.202566780498448,-0.052021187010265,-0.0732424875509186,0.0276798589147451,0.0851640858006034,0.0447725364755522,-0.0746098064108938,0.0122856849934786,-0.0553737015456443,-0.0573714364178907,-0.0824478398145584,0.0625464298795895,0.00130877694923693,0.0148367321079717,-0.00268236273174871,-0.105786460808269,0.0614611325798874,-0.0569226476664748,0.0194348760018215,-0.0197464446064655,-0.0577798977278908,0.00305401013500675,0.0238905444469646,0.128200932758969,0.082545156284256,0.149536344941003,0.0415079054372177,-0.0246454155457944,0.0338791357226924,0.000267233956524758,0.0608862828254877,0.0929880186279222,-0.103413266678164,0.0120586307420976,0.0489525991721405,0.0411721082866215,0.151005406470372,0.0733950866250521,-0.0522923314739588,0.0902578423169225,0.00189399140281373,0.0935791729821515,-0.100596654617745,0.0391476590711678,-0.046313365097863,-0.023756458994062,0.0312213404037647,-0.0337777593999918,0.108976282304921,0.0154698512487364,-0.0818493603401819,0.0811923894321166,-0.0712816454080817,0.00375476365097453,0.0724232655713995,0.0496236798779199,-0.00179323350347095,-0.0105444033393187,-0.000634229108945213,-0.0181060252942051,-0.0416554053201071,0.0110910951421996,0.0139364939877501,-0.0116306908447246,0.0118465235200481,0.0344080229206734
"EEU~pr_iasd",-0.0257533376268487,0.048556184545071,-0.0567215030009062,-0.0600613657305174,-0.0346379598153786,0.101422079351676,0.163399787846446,-0.0485130739543802,-0.022530019434148,-0.0449729435011237,-0.203513350298579,0.0723363475074889,-0.0178931465067505,0.0177261041199276,0.0186843455730853,-0.0743224540406373,0.156121482567544,-0.0151626188009724,0.0507054610398106,-0.112250174210513,0.037048276798391,-0.128601709115976,0.0157924366363522,0.0492167155644983,0.0184950414354905,-0.0081546262704064,-0.0754899395300267,-0.0389487911325967,0.252118416429632,-0.00270847024430389,-0.113314194785655,0.00364791016777364,0.0540361677020518,-0.0462475086491927,-0.0115166958044096,0.0372301159356638,0.00418442738388963,0.0277004730580015,0.135852849074065,-0.0740650862770506,0.107582107326797,0.0219481443971053,-0.0320062055389409,0.143403796560721,0.182269760684578,0.054332595980529,0.0935787856112422,-0.0228563185194902,-0.00634051390596541,0.0728018858984582,0.126907687108128,0.0341680445801851,-0.0451387970044311,0.0392126981040303,-0.0284445902375464,-0.0376538486913089,0.107595653242894,-0.0307768685441332,0.0263408934716597,0.0582533757508555,0.0850335051674764,0.00864455990863606,0.108675303853718,-0.0114562381168905,0.00112370228672945,-0.0920099119809271,-0.0331649778352075,-0.0419064304799172,0.0389201960938687,-0.0217991889989678,0.14289560459305,-0.0267499694088299,-0.12000891843086,0.13414797428202,-0.0380016011637897,0.0535435318870696,-0.132522072653063,-0.145867122761162,0.0240010131635055,-0.0496330925916089,-0.00909647798443039,-0.0580918589873618,0.0942385354523711,0.117532109620214,0.0553540318957418,-0.0623772743444559,-0.107422195302445,-0.0348556999479434
"ENA~pr_iasd",-0.0432869036774424,0.0459389191874866,0.10174367600999,-0.00738045009719962,0.137761582523024,0.0410249903096801,-0.0223273815324152,-0.00482519971581759,0.0554002348821468,-0.135205713087935,-0.0129165454857448,0.07538770975242,-0.0164925319075666,0.0755078107703162,0.0833634318231334,0.0579785486231897,0.0520227883209349,0.0441459819280563,0.118845272529642,0.017872861931944,-0.0180178429440788,0.058908205730774,-0.129868568668291,0.0629101825187014,0.00117229095756764,-0.0729449363872461,0.0369513952580445,0.0429709500247091,0.0841766198724074,-0.0928715112071337,0.0436829561344031,-0.0783364926247517,0.00136778994851517,-0.0369681494293796,0.16762239878822,-0.150589587521548,0.0314436282017281,-0.150156001388634,-0.158718823466928,0.0753586120870713,-0.0917662076750415,-0.0874141479671611,0.0890064356105959,0.133520506355798,-0.0155409724032129,0.0316751976288703,0.0205592529794189,-0.0625823274107676,0.24487432749288,0.068823170077674,-0.0982434658712334,-0.0558930711629943,-0.000327205543154444,-0.0211105045669933,0.0929798209111773,0.0583290821856375,-0.0652316794337226,0.0155179798884559,0.0515309263304526,-0.00803289258168451,0.183820278516454,0.0555058978162952,0.10156731764217,0.0543910362928701,0.0135672296940772,-0.0255034371073006,0.0456519017442174,0.0156209430800704,-0.010585919612035,-0.0479647846002811,-0.000719317893897877,-0.0564518486441903,0.00204980179586482,-0.179576260117549,-0.108806756516812,0.00780875397044152,0.0856058946751634,-0.0269933245593131,-0.00570612869080376,-0.0772387264563911,0.0358690434365516,0.0634334282419694,0.19832720562764,-0.140707002872897,0.135076352597041,-0.101698904353584,-0.0227873272644195,0.0466297743980475
"ESAF~pr_iasd",-0.0458548838483201,-0.0252957124570086,0.0984665223197724,-0.0922977545349812,-0.0541560408450157,0.0410647801261268,0.097451198811087,0.0886269953881612,0.046452002974463,0.040526904362882,0.00065446903319623,-0.0860204283394244,0.188680713120252,0.0285864234310676,0.0481068650589449,0.0396267327693932,-0.0817265258944279,-0.0445908281792725,-0.00121744414614019,0.0155035304221628,-0.121247122767258,-0.0796851636192393,-0.000767573587648093,0.0330151539735587,0.0839342751908104,-0.0257645589240415,0.0785164447934233,0.0326596874595054,-0.00719469102374737,0.109750379628102,-0.133663638054772,-0.0527597233652,0.0535920541784504,0.0461505981573029,0.0243145236854622,-0.128096753938942,0.11728811872878,-0.146413164703386,-0.00576647631158606,-0.030830955687824,0.00279973921224942,0.0542747609143028,-0.16082065415264,0.181308847838384,0.0273250495035724,0.090275846332935,-0.00793618929596793,-0.0482966566393515,0.133343119157223,-0.0674933630878235,0.000169748471621287,0.0330325514679746,-0.0207019243236892,0.0237642313114637,-0.101393492042021,-0.00180237132175462,-0.0592661563317456,-0.04134287483274,-0.0647409672347142,-0.0717694179437286,-0.130414386328482,-0.0149891898689275,-0.0428867567699106,0.0981983737651766,-0.0264377259484105,-4.41327094698927e-06,0.00747189866728412,-0.0134268137369836,-0.0649845464255887,0.0362290683159599,0.0819820814049839,0.097053222552262,-0.0802133919705092,0.0458899285307125,-0.0618661462913844,0.0353864155891192,0.129647236643051,0.0664310564405305,-0.0502723040607983,0.0585745640175016,-0.0168656735338961,0.0498898713900415,0.0779937903683326,-0.0788905209077884,0.076427897911894,-0.137508677298027,0.0732160282825064,0.0987876944776028
"ESB~pr_iasd",-0.0131854972420943,0.0545047326501176,-0.0583193181311087,0.0304984155487316,-0.0890790403975891,0.0675817176813526,0.219563361459396,0.072525785762711,0.0240870979218922,0.0615682648194599,-0.0294673246245328,0.0812665443005377,0.0603639755545355,0.100463324027968,-0.0241901160129348,-0.0750936416494525,-0.0489526932588227,0.0969634656942072,0.0477310453518613,0.0122606349339473,0.100969165251215,0.137449844122794,0.124726211014264,0.000635304740719712,0.0137363197514273,0.00347113044240406,0.129353555963369,-0.0796071642568241,0.0974895282490124,0.0380044272194571,0.0364639413255064,-0.0348197583097483,0.179708017784398,-0.0450673235624247,-0.0115617653436764,-0.0747271978154532,-0.0163685329369033,-0.210162470630778,0.0309693162720315,0.0505048055978318,0.0132276195651258,-0.0693340079446572,0.111877833855946,-0.0450809188504687,-0.084674957599102,0.0773191356149903,-0.00779628782880144,-0.0687194620266216,-0.0152990546804127,0.0163905809025405,-0.0229053332973206,0.0126956140874403,-0.0409152605852212,0.00335426963480991,0.0547198502229625,-0.108818196548971,0.201504142922621,0.163590584019792,0.0101780545925508,0.144751245221273,-0.0466382186933418,0.0159015646402382,-0.074050106798943,-0.109771959450847,-0.00619713256102027,0.00585296871743611,-0.0148139730357469,0.0971207932695268,-0.00584258878461557,0.0076461278163312,-0.0247436759786612,-0.028213386422545,0.132111381412323,-0.0725341575113633,0.124049916938829,0.0204539734074278,-0.000294213704087465,-0.0508909261071425,0.00634764802453135,-0.0624424348641987,0.024921580516198,0.0320337319327117,-0.0389680797578469,0.010277720120322,-0.076348921373723,0.0397565760953092,-0.0596960512427733,0.177974158152292
"MDG~pr_iasd",-0.0383223161462114,0.00223816869867939,0.104237873455569,-0.0464078132408954,-0.00842688566720786,0.016150852415394,-0.0583964625293028,0.159821621681701,0.014765448528506,-0.0180177062429156,-0.107705303816915,-0.204366580727863,0.0844055531701667,-0.10224821519765,-0.0526370388040961,0.039376554953675,-0.0535089242598489,0.0267820595387907,-0.0404139870921951,-0.151845751672877,-0.120777766183834,0.0669882340034276,-0.0115624524574757,-0.0150225872957198,-0.0571197338080402,0.152917574817063,0.113349685153277,-0.0874105336841449,0.00021852893389599,0.0451582978189103,0.000705783276404832,0.00344251217820154,0.169559998374937,0.0296969150996791,-0.0188707709325206,-0.0937259900830867,-0.180871310656385,0.108037316791528,-0.00078704891233963,-0.0467839040449225,-0.13522603216914,0.044470266676372,-0.0269218666273062,0.093931247637809,0.014958238596674,-0.0429225493783315,-0.0832131687084895,0.0512010276345944,-0.0517430748664277,0.0610999847289407,0.0762973482434204,0.107741695937388,0.137981579550965,-0.0120897439542943,0.0682756026509981,0.023014439837281,-0.00021944748300491,0.0588343587863511,0.0946466337025342,0.0658178502429825,-0.113276073549888,0.0123771627352768,0.134621569563691,-0.0519167755272298,-0.0396837003254675,-0.109757312870207,-0.0712136091244717,0.138503665490749,-0.0343138453231286,-0.036597408050228,-0.0624741989301409,-0.130589226972282,-0.027819280373008,-0.0688663626386758,0.0491216860174273,0.0844730194136478,-0.0764884299272147,-0.0225508078313923,0.0686354991602607,-0.034881694146443,0.0410477059105856,-0.0881281205020523,-0.0454309330983623,0.0310179866608859,0.0555708014984126,-0.0187038766487979,-0.0769997461778398,0.118043034752279
"NAU~pr_iasd",-0.0194694771824147,0.0241171745316891,0.144709776512923,-0.00906539451827147,0.161625773176366,0.103519530785304,-0.0442997419009775,0.00251881637398242,-0.0345699435677232,-0.0030464566548665,0.0804206068520581,-0.0542722031872492,0.0174522264552467,-0.0396001710263941,-0.031432983034649,0.0361693807629839,-0.0436395042224908,0.113853432328414,0.0219236439105385,0.0125770668380524,-0.0164173763319466,0.0606690384895098,0.0641621294423153,-0.053110503492473,-0.0186282895898806,0.0672547447786086,0.0309350475313192,0.0321566927966814,-0.0208695526037179,0.0132669130067181,-0.0419739295855242,0.0387625279325408,0.00185750418322414,-0.0687915874557889,-0.0237832115686177,-0.0498249573320632,-0.0267838390567518,0.0406144561180683,0.0740676610354322,-0.0187159619774114,-0.0136636134260455,-0.0139351018297042,0.053611681997823,0.0314620437358968,-0.0272728268247043,-0.0655825570111528,-0.00695716429472036,-0.00663837384463833,0.0479115740768612,-0.0667642046203706,0.0545553298857381,-0.0210386476893428,-0.029167029501332,0.00422269090212868,-0.0373004609605414,-0.0988398151597893,0.0404647241977951,-0.0158367692052205,0.0491910709823986,0.126523090721662,0.00485350852161611,0.0630777120242851,-0.101201722071628,0.0388344718096382,-0.0311427100902476,-0.0586904385475439,-0.0550883030498986,-0.0812450852889454,0.060847311775276,-0.0100857090334602,0.0255608217460411,0.00388492999959064,0.108291534964904,-0.0235940037886295,-0.0227701079556307,0.00151113186294621,-0.0377225312501019,0.0827527115609712,0.00574589707993659,0.0789182303276579,0.0506745321993735,0.0690747049638347,0.0941846443818952,0.084746136180056,0.0897736664924416,0.0452205700664841,0.0554982506509681,-0.192003777281301
"NCA~pr_iasd",-0.0282989446979748,0.0854819368366421,0.0174307435267351,-0.0310630358992078,0.024852796842446,0.0645238831658064,-0.0506553790245073,-0.00695118904737529,0.142528071222878,-0.149418517559055,-0.127591105818769,0.099883792441611,-0.0834009772083525,0.0411509485894975,0.123542275092523,0.0324217542243685,0.0961393323143575,-0.0732202490966139,0.0609694244872557,0.165772967202027,0.0073950116070481,-0.0907235682245587,-0.205964754784813,-0.026981894504412,-0.013209804907097,-0.127529852210833,0.0591542342815815,0.0372748197375462,-0.109158670784361,-0.0283820022010639,-0.0280469971989219,0.0304539388386457,-0.0136082442630563,-0.0314063021813865,0.00798941587678844,0.106082855688087,-0.00361515440186777,-0.0413898772174527,0.155262088439825,0.0632651867486225,-0.0762827080569388,-0.0409299100294395,0.10148484716311,-0.0331295850767139,-0.0134599965990476,-0.045930863580185,-0.0138159514347235,0.0227644721406334,0.0365395972962605,0.0588475130626454,0.035666063277118,-0.0746699953530141,0.0857904604604044,0.120409066875273,-0.0150398173672935,-0.0525250952185001,0.02573296856359,2.31168787998683e-05,0.0489803652918898,0.00536661615191955,-0.0452489022237255,0.128154510246793,0.101687425269484,0.153017310765996,0.0845918365824733,-0.0758979335854082,0.0644140310915536,-0.119793174219861,-0.163251780212293,0.0280298586794845,0.0391600870653203,0.0536039754558851,0.081160439515204,-0.0310114916206325,0.142581801699392,0.211879662102418,-0.0867917936903559,-0.164715628438491,-0.0807841170123532,-0.0980675279977049,-0.0863951768740971,0.0455777437207249,-0.0834906348560012,-0.0656130929526707,-0.0125826458917524,0.0449968931360691,0.00187390332269884,-0.00682215388549385
"NEAF~pr_iasd",-0.0391466350969303,0.0543926204360476,0.0607265328201211,-0.0392832570662391,0.127614861393049,-0.0541342208303359,0.0415575883158145,-0.0595050138633158,0.0224489015904364,0.0973846976538493,-0.132622433700619,-0.0731717997338265,0.116994253571385,-0.0913827236526196,0.123335739465848,0.0901193193904903,-0.00525007785831361,-0.056309217201677,-0.134101444114658,-0.152234206008406,0.0668069815795416,-0.101135427566942,0.0750606420166037,0.0140085232799665,0.0136573525960488,-0.121066895741807,0.032890219983637,-0.0190833503125264,0.103261681738554,0.0408339221674542,0.0677583533577858,-0.0432226889544154,0.0544090321719023,0.0459494581747579,-0.0535905973742315,-0.0185447935615678,0.0463702752376147,-0.0896676744013332,0.0256753261355225,0.022164075548837,-0.0166140634483507,-0.0800025923867086,0.0163848777406249,-0.0590482383102881,0.0526047268235164,-0.0727646777551298,0.0509489416436969,-0.0207225672910803,-0.0883236455794899,-0.0292381787064309,-0.036501047340964,0.139149495346893,0.0721325147497726,0.0774208968526483,-0.0314535634066357,-0.0254830099698304,0.103571645400327,-0.0220919486517779,-0.105137178657588,0.0115816923644348,-0.00234897217795466,-0.00536555090261965,-0.0571624549070179,-0.0258758530733367,-0.0170753293458954,0.0556032902270133,0.0177241937844637,-0.0587469797437969,0.0127895513413708,-0.0679432942273696,-0.0342134270897884,-0.016639929164448,0.0694008057362377,-0.0177078767611057,-0.0012389324001111,0.0538216530609922,0.0762736188473205,-0.0273801119220385,-0.022757678138493,-0.0544950399211151,0.075953891161266,-0.0225571322367216,-0.0140361573489262,-0.0744300897069327,-0.0218841856123234,0.0231776043629891,-0.0994052237833808,0.0646555528035462
