value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,tas,ann_agg
294.1329040967922,2010,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,294.1329040967922
288.64653642486365,2010,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.64653642486365
288.091315679165,2010,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,288.091315679165
267.99852127035297,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.99852127035297
266.70302563825857,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,266.70302563825857
278.96634639130224,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.96634639130224
284.1178821628037,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.1178821628037
285.41530052448644,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,285.41530052448644
292.3236685336291,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.3236685336291
299.8726167216098,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.8726167216098
299.5317089995156,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.5317089995156
297.2282306342424,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,297.2282306342424
300.7287909951945,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,300.7287909951945
298.6145879193075,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.6145879193075
299.69572821203616,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.69572821203616
290.3635190934551,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.3635190934551
294.2863091750384,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,294.2863091750384
281.7779901632604,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.7779901632604
275.3138183624281,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.3138183624281
280.5035530049844,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.5035530049844
273.80504589043534,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,273.80504589043534
289.66826267574027,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.66826267574027
301.13973665274983,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,,301.13973665274983
301.57054620118095,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.57054620118095
301.04944082733664,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,301.04944082733664
300.10528459769057,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.10528459769057
298.64022149970145,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.64022149970145
295.2040937543697,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,295.2040937543697
297.2142731345332,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,297.2142731345332
298.83631467850097,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.83631467850097
259.62425340058775,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.62425340058775
273.3408265485245,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.3408265485245
269.87820347033573,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.87820347033573
266.8587941629657,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,266.8587941629657
288.3352372020942,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,288.3352372020942
280.7704485787808,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.7704485787808
273.35934863553115,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,273.35934863553115
287.98362740427643,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.98362740427643
301.4361005416552,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,301.4361005416552
299.0750910279436,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.0750910279436
300.4746892898625,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.4746892898625
300.48616094030064,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.48616094030064
296.74551102729987,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.74551102729987
293.618598802946,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.618598802946
288.345157832966,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.345157832966
287.6118131498027,2011,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.6118131498027
266.3560631886023,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.3560631886023
265.00512298611955,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.00512298611955
278.8103470898763,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.8103470898763
284.74659470680353,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.74659470680353
286.08051901812684,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,286.08051901812684
292.4989910230988,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.4989910230988
299.5168233697148,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.5168233697148
299.18868113092,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.18868113092
296.8153035978391,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.8153035978391
300.02701984658586,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,300.02701984658586
298.3606202816507,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.3606202816507
299.0738487337273,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.0738487337273
290.3021897225016,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.3021897225016
294.5343523823374,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,294.5343523823374
281.2731999777415,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.2731999777415
275.9227783648757,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.9227783648757
281.4156175450451,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,281.4156175450451
276.94596911604475,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,276.94596911604475
290.31374156364484,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,290.31374156364484
300.6391961681674,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.6391961681674
300.90075560755434,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.90075560755434
300.335863802299,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.335863802299
299.65156143818723,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.65156143818723
297.9775019414536,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.9775019414536
294.9875702382556,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.9875702382556
296.3912266233157,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.3912266233157
298.11738969225104,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.11738969225104
259.4431049161202,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.4431049161202
274.04321409883914,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,274.04321409883914
269.4505668421648,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.4505668421648
267.321363059802,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,267.321363059802
287.95385473822495,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.95385473822495
280.7927302001661,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.7927302001661
272.59690181316404,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.59690181316404
287.6554173672375,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.6554173672375
300.88609842317413,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.88609842317413
298.2627691552014,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.2627691552014
300.1268132014558,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.1268132014558
300.0282722121593,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.0282722121593
295.8178927500291,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,295.8178927500291
293.21864993283515,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.21864993283515
288.7263891127994,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.7263891127994
287.72649557808245,2012,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.72649557808245
268.2832993696153,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,268.2832993696153
265.66175777886315,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.66175777886315
278.7385426238603,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.7385426238603
284.43523285669943,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.43523285669943
285.3668507764043,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,285.3668507764043
292.1693922404133,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.1693922404133
299.78937477908977,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.78937477908977
299.2285587619485,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.2285587619485
297.9260458057599,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,297.9260458057599
301.2112238838177,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.2112238838177
299.17684642529224,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.17684642529224
300.1919344911684,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,300.1919344911684
290.3556550615269,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.3556550615269
293.91145273624585,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.91145273624585
280.90298308926884,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,280.90298308926884
275.3690896119726,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.3690896119726
280.74724385660494,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.74724385660494
277.4021672112865,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,277.4021672112865
290.1105776952368,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,290.1105776952368
300.7470305581361,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.7470305581361
301.3821982970101,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.3821982970101
300.991483106756,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.991483106756
300.17767895567016,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.17767895567016
298.4370125859612,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.4370125859612
294.85625444219977,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.85625444219977
296.48911820084555,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.48911820084555
298.1611642109003,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.1611642109003
260.0253213076084,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,260.0253213076084
274.3463757571729,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,274.3463757571729
269.93844065817945,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.93844065817945
268.0405727431116,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,268.0405727431116
288.22944433770954,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,288.22944433770954
280.778580745372,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.778580745372
271.82573264396063,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,271.82573264396063
287.8816209976415,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.8816209976415
300.95909922460004,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.95909922460004
298.53950838585155,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.53950838585155
300.2620202868841,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.2620202868841
300.0215251783596,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.0215251783596
297.6553988193992,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,297.6553988193992
294.1982952516548,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,294.1982952516548
288.6700463971843,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.6700463971843
287.6530654905023,2013,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.6530654905023
268.2414346272926,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,268.2414346272926
267.2804295263282,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,267.2804295263282
278.2582609117295,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.2582609117295
284.2788817632712,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.2788817632712
285.48485667360126,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,285.48485667360126
292.472245505635,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.472245505635
300.7053348356489,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,300.7053348356489
299.72945824362233,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.72945824362233
298.5314383585482,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,298.5314383585482
301.740387879503,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.740387879503
299.890253716818,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.890253716818
300.52808459372267,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,300.52808459372267
290.3376420664227,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.3376420664227
293.61565628916685,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.61565628916685
281.39293931509025,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.39293931509025
275.63685198099614,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.63685198099614
280.90184741356967,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.90184741356967
276.4983860415826,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,276.4983860415826
289.764981784025,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.764981784025
300.26605533880263,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.26605533880263
301.90282059287523,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.90282059287523
301.5360969449563,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,301.5360969449563
300.79805818699054,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.79805818699054
299.1075620553372,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,299.1075620553372
295.70969057743065,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,295.70969057743065
297.49989689119644,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,297.49989689119644
298.9403044347733,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.9403044347733
259.8420071396763,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.8420071396763
274.24616762269744,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,274.24616762269744
269.8086890375173,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.8086890375173
266.93878732945285,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,266.93878732945285
288.19249489129413,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,288.19249489129413
280.54130613555645,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.54130613555645
273.1553516416621,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,273.1553516416621
288.1919784078711,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,E.Asia,EAS,,288.1919784078711
300.7188952840348,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.7188952840348
299.48734676159586,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.48734676159586
300.7205157749384,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.7205157749384
300.4501318627639,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.4501318627639
297.67043797699154,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,297.67043797699154
294.629850511155,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,294.629850511155
288.7391445314218,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.7391445314218
287.83527344469945,2014,GISS-E2-1-G,historical,r1i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.83527344469945
267.22552782035245,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.22552782035245
265.1876707167221,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.1876707167221
278.5669370994179,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.5669370994179
283.99863649151496,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.99863649151496
284.8987368671689,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.8987368671689
291.6908990338642,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.6908990338642
299.2780997979972,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.2780997979972
299.1122487839552,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.1122487839552
296.81540227182387,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.81540227182387
300.554248901836,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,300.554248901836
298.8297771201664,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.8297771201664
299.3986069802594,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.3986069802594
290.0731189245734,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.0731189245734
293.0717149226836,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.0717149226836
280.9850539203599,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,280.9850539203599
275.638640271645,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.638640271645
280.3421757681933,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.3421757681933
275.2168264322964,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.2168264322964
289.2540547448044,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.2540547448044
299.891821288725,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,AFRICA,Land,Sahara,SAH,,299.891821288725
300.82581809426466,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.82581809426466
300.4518656049834,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.4518656049834
299.5921766642629,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.5921766642629
297.869587492162,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.869587492162
294.9321771627233,1980,GISS-E2-1-G,historical,r2i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.9321771627233
