value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,pr
2.580978869430267e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.8558097235758755e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.194781050463069e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.372619526594435e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.911225216716328e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
3.7156399651989496e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
7.47587795656465e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.2692021957605056e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
3.6628840707268134e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.7080503407938345e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.0692323532413057e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.8103077807890636e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.463608700919449e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.9614633227161927e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.8153847191271468e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.2704981357562624e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.4906295246264126e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.170869791727397e-06,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.0322823533623852e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.4577655310969494e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.8301931071466402e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.4653274112596942e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.3167590039161537e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.3270043535450187e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
2.937493828658229e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.170613681984795e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.8271411616503128e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.5155098090228294e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.0082097607447985e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.403210454272756e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.2573196406938995e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.3972311677569313e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.2137725508056775e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.716727837031847e-06,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.5887534587463364e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.32566631645623e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.8329693808382568e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.3738853723882654e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
3.1570623582227865e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.323567626909247e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.369470118653894e-05,2012,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.072860082432879e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.866743836880772e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.5832814528613885e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.212750035685633e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.90790591763596e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.5761411056619555e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.2475909413512726e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.0668874960672883e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.7664350790648e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.5428317706482506e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.932901246771952e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.9858912922708536e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.4620978967198015e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.4270749409977792e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.6793489839358768e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.8870608462061202e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.495688288915637e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.257581932217825e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.624050908123345e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
2.665519468227281e-06,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.667244505439087e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.4336525637053704e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.5769761371006478e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.4757231442568822e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.2511729034234614e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.6064211823720727e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.714096398501806e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.2252494138744902e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.7650115953146375e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.4136850757373488e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.4046385547881262e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.5156226631725614e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3939578488254049e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.9188094505904247e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
3.70116135296806e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.Asia,EAS,
5.014833538765014e-06,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.919511580891057e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.309166683817467e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.0400953756025848e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.0500500798623866e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
3.1982102706325595e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.9087582428719706e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.241280969704327e-05,2013,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.0111650364620056e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.9331135818398315e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.4824344525951423e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.4369157227218414e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.276893656184031e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.2206467032463206e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.35399384744875e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
3.163951964698023e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.370946235804643e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
4.367844500052458e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.1237000116577367e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.707344485367307e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.4868198117734373e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.8852293077609576e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.5901995305164317e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.8915688929703684e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.9156270915284187e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.3111498990985846e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.5852424626579304e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.5755442567394876e-06,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.004203566903436e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.607310544984211e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.7907334936604506e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.9332267881414824e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.4546950576084895e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.7948362890296867e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.632788531100018e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1461988470632524e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.5928147106561454e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.47796860321816e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.345312020973588e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.381207341981133e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.1103578419508449e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.6475648766111867e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.1575272116541445e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.8362935847596846e-06,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.6434648711209774e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land,S.Asia,SAS,
6.849824794892998e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.153183314923461e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.4045007630049816e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.1412099706450498e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.8850599762750648e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.475635718987117e-05,2014,GISS-E2-1-G,historical,r8i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.968417028966502e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.8774294431672114e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.532173827549443e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.5703527282888817e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.958743883352233e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.0147874039304612e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.254103141765009e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.8892303374288334e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.685114541360328e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.6930917560687334e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.7372263543357615e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
4.142695715168759e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
1.8279152184740408e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.298272028016341e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.575180800102819e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.6791329996402083e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.4308915063487062e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1329504803526822e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.4284619833861428e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
2.802216746011958e-06,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.149189447478633e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.566731377426944e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.6859133804891448e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.478395315844853e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.3815249346092846e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.5625478208900656e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
4.335992718166381e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.074518050153758e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.6016616955173897e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.365126200531566e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.211246186200373e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.285757619808919e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.035249221949111e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.5651468386713142e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.3323536298873784e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,E.Asia,EAS,
3.7807403723889063e-06,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.518716761260447e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.772475970504017e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.2032151545865376e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.1558965157309205e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.4303864768264847e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.987067472796846e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.2674589042892926e-05,1980,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.949456197086587e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.8069083314291416e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.2984495438407638e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.706659553164562e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.078098723465156e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.981004818725841e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.429477078978916e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.251361479381394e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.475498492261032e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.2395717811255065e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
3.8033821673760526e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.731896707609037e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.652391450008014e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.6483090175848986e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.671883775089918e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.869184973640968e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.6424831391868547e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1186440301349424e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.5644244397616905e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.7765770670504034e-06,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.8262324330566765e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.422876775337981e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.5157098759170632e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.5073873822702543e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.4355901234686069e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.7233541787996572e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.578638517840511e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.0572646733292008e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.5559388318473207e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.290984983510517e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.155040965011035e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.5093806793669247e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3223437580018654e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.5427689267505806e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.024935586994399e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,E.Asia,EAS,
4.049222970276319e-06,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.0911013361466795e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land,S.Asia,SAS,
7.210747583950454e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.845439784401729e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
8.963377370342408e-06,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.0883728902861063e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.8350560476600117e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
2.928694165694514e-05,1981,GISS-E2-1-G,historical,r9i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.8485341816260097e-05,1982,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.742407707020354e-05,1982,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.7907232864162498e-05,1982,GISS-E2-1-G,historical,r9i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
